review_id,review_text,hotel_name,prefecture,overall_score,service_score,location_score,room_score,amenities_score,bathroom_score,food_score
voteans_21131538,一人でしたがツイン部屋でした。ゆったりできました。部屋にコーヒーカップと洗面用のコップはあったのですがグラスのコップがなくて、残念でした。（ナイトキャップにウイスキーを飲むもので）今回は朝食なしプランでしたが近くに朝からやってるガストもありますしローソンもあるので何とかなると思います。お世話になりました。,ホテルサンルート青森,aomori,3,3,4,4,3,3,-
voteans_21116146,地下の郷土料理はうまいし接客も良くお勧め、ホテルで割引券もらえるから行った方が良い,ホテルサンルート青森,aomori,3,3,3,2,3,3,-
voteans_21113371,初めて泊まりました　駐車場が遠く不便さを感じました　後コインランドリー料金が他のホテルより高い　　　　　皆さんの対応は気持ちが良かったです,ホテルサンルート青森,aomori,4,3,5,4,3,3,4
voteans_21082986,大手ビジネスホテルなのでアメニティは基礎化粧品も含めて結構揃ってます。お茶はよく飲むので必要分頂けるのは嬉しい。他、珍しいのはボディタオルとアイロンがあったので有り難く利用しました。肝心の部屋は広めかと。テレビが大きいサイズ。パジャマがツーピースで安心感あり。浴室はここに限らずどこもそうなんだけど、シャワーカーテンがやや生臭かったのが気になった。浴槽は小さめです。駐車場は離れたところに案内されましたが平面で12時から12時まで停められるそうなので少しゆっくり目に青森を散策してから出かけることができました。他のクチコミにあったフロントのコーヒーですが、100円で提供なら私は安いかなって思いました。ただ、備え付けのスリッパのペラさには同意。最後裸足で部屋の中歩き回ってました。,ホテルサンルート青森,aomori,4,4,5,4,5,1,-
voteans_21045415,泊まるだけで選んだのであまり期待はしていませんでしたが、広いお部屋を用意していただきありがたかったです。スタッフの対応がとても良かったです。,ホテルサンルート青森,aomori,4,4,4,4,4,-,-
voteans_21045124,青森市内の出張で利用しました。駅から徒歩圏内。しかもアーケード（屋根付き）を利用するので雨でも傘はいらない感じ（一部、屋根のないところもあり）。本館は、外観からの印象は年代物ですが、内部はそんな感じはしないです。部屋の広さは狭さを感じない感じでした。部屋の履物（使い捨てスリッパ）は、ペラペラの物で私好みではありませんでした。お風呂も狭い感じはしません。ソープ類は良い感じ（私の好み）。髭剃りはチープな感じのものでしたので愛用のものがあれば持参をお勧めします。朝食はそこそこ良い感じ。朝からホタテ焼きが食べられます。（今年のホタテは、だいぶ小ぶりです）　総評して、値段相応って感じでした。　あと、VODの内容は全然ダメダメ。○○INNの¥500がお勧めです。TVでYoutubeが見れますが画像が悪かったなぁ。残念。,ホテルサンルート青森,aomori,3,3,3,3,3,3,4
voteans_21033181,なんとなく思っていた部屋より少しせまかった気がします。,ホテルサンルート青森,aomori,4,4,4,3,4,-,-
voteans_21032225,お部屋おまかせで予約をしました。部屋のドアを開けると凄く広い部屋でした。洗面所の前に椅子が2つありました。ひとつは普通にビジホにある様な椅子で、もうひとつは介護が必要な人が使うような椅子。それをみて違和感をおぼえました。部屋の中やトイレ、お風呂をじっくりみてみるとバリアフリーの部屋でした。まるで介護施設か病院の個室にいるような感じでした。約10日間の旅行の内の1日だけのホテルでしたが、旅行の楽しい気分が台無しになりました。その椅子を見ると気分悪くなるので見えない入口に移動させました。お風呂も入る気になれなかった。年齢が70超えているのなら納得しますがそこまで老いていないのにこの部屋。めちゃくちゃ居心地悪かった。気分だだ下がり。後、ベットの上にナイトウエアバスタオル、スリッパ等置いてあるのも違和感です。バスタオルがベッドの上にあるとうっかりお風呂入ってしまうと濡れた状態でバスタオル取りに行く感じになります。前にも同じようなクチコミがありましたが全く改善されていません。後もう1つコーヒー100円納得いかない。ウエルカムドリンクでアルコールまで無料で提供するホテルもあるのに100円でコーヒー買うなんてほんと有り得ない。これも前のクチコミにありました。とにかく不愉快なホテルでした。とクチコミを投稿しても都合の悪いクチコミには返信もないのですね。見て見ぬふりですか,ホテルサンルート青森,aomori,1,1,5,1,1,1,2
voteans_21022163,駅からホテルまで距離あります。ホテルは、可もなく不可もなくごく普通です。観光物産館アスパム、ねぶたの家、青函連絡船八甲田丸は近い(徒歩圏内)ので観光は楽しめます。夜は、すぐそばの海の食堂大福丸(居酒屋)はおすすめです。美味しい料理を食べながら津軽三味線と民謡が無料で楽しめます。,ホテルサンルート青森,aomori,3,3,2,3,3,3,-
voteans_20988614,朝食付きプランが有ったらもっと良かったと思います。,ホテルサンルート青森,aomori,4,4,4,4,4,4,-
voteans_20987399,駅から近くビジネスや観光に便利です。本館の方に泊まったので、部屋もキレイでした。また部屋から海も見えてよかったです。,ホテルサンルート青森,aomori,3,4,4,3,3,2,-
voteans_20980973,部屋おまかせで申し込みましたが、とても広くて良い部屋を手配してもらい、満足しました。　　２人共に７０歳を超えているので配慮してくださったと思います。感謝申し上げます。,ホテルサンルート青森,aomori,5,5,5,5,5,4,4
voteans_20970238,久々の布団快適でした。,ホテルサンルート青森,aomori,3,3,4,3,3,-,-
voteans_20962371,２回目の青森旅行で利用しました。前回は、老舗ホテルと謳っている某ホテルに宿泊しましたが、こちらの方が断然よかったです！駅近で、館内も清潔できれい、フロント係も感じのいい方ばかりで、とても居心地がよかったです。アメニティは必要なものだけ、というのも好印象でした。次回もぜひ泊まりたいです！,ホテルサンルート青森,aomori,5,5,5,5,4,3,-
voteans_20959849,部屋はゆとりがあり、青森の朝ごはんに力を入れており、ホタテ料理がたくさんありました。　帆立の貝焼きや帆立カレー、イカの塩辛やせんべい汁などありとても楽しめました。,ホテルサンルート青森,aomori,4,5,5,5,4,3,4
voteans_20959203,出張にて利用。少し設備は古いですが、しっかり清掃されているので、不快感はありません。部屋はお任せプランでしたが広めでゆっくり出来ました。,ホテルサンルート青森,aomori,4,5,5,5,5,4,-
